노선id,노선번호,운행회차,회차,정류소번호명,정류소번호,정류소순번,정류소명,차량번호,운행출발일시,운행출발연월일시,하차일시,인원,누적인원
11110537,관악02,06,[06] 10:51,06_서울과학전시관,06,191,서울과학전시관,서울70사8904,10:51,2019-09-02 10:51,,0,265
11110537,관악02,06,[06] 10:51,07_호암교수회관,07,192,호암교수회관,서울70사8904,10:51,2019-09-02 10:51,2019-09-02 11:06,2,267
11110537,관악02,06,[06] 10:51,08_인헌아파트,08,193,인헌아파트,서울70사8904,10:51,2019-09-02 10:51,,0,267
11110537,관악02,06,[06] 10:51,09_교수아파트,09,194,교수아파트,서울70사8904,10:51,2019-09-02 10:51,,0,267
11110537,관악02,06,[06] 10:51,10_가족생활동,10,195,가족생활동,서울70사8904,10:51,2019-09-02 10:51,2019-09-02 11:09,1,268
11110537,관악02,06,[06] 10:51,11_서울대후문.연구공원,11,196,서울대후문.연구공원,서울70사8904,10:51,2019-09-02 10:51,,0,268
11110537,관악02,06,[06] 10:51,12_학부생활관,12,197,학부생활관,서울70사8904,10:51,2019-09-02 10:51,,0,268
11110537,관악02,06,[06] 10:51,13_대학원생활관,13,198,대학원생활관,서울70사8904,10:51,2019-09-02 10:51,2019-09-02 11:11,3,271
11110537,관악02,06,[06] 10:51,14_기숙사삼거리,14,199,기숙사삼거리,서울70사8904,10:51,2019-09-02 10:51,2019-09-02 11:12,5,276
11110537,관악02,06,[06] 10:51,15_공동기기원,15,200,공동기기원,서울70사8904,10:51,2019-09-02 10:51,2019-09-02 11:15,3,279
11110537,관악02,06,[06] 10:51,16_유전공학연구소.반도체공동연구소,16,201,유전공학연구소.반도체공동연구소,서울70사8904,10:51,2019-09-02 10:51,2019-09-02 11:15,1,280
11110537,관악02,06,[06] 10:51,17_에너지자원연구소,17,202,에너지자원연구소,서울70사8904,10:51,2019-09-02 10:51,2019-09-02 11:16,2,282
11110537,관악02,06,[06] 10:51,18_신소재연구소,18,203,신소재연구소,서울70사8904,10:51,2019-09-02 10:51,2019-09-02 11:17,2,284
11110537,관악02,06,[06] 10:51,19_제2파워플랜트,19,204,제2파워플랜트,서울70사8904,10:51,2019-09-02 10:51,,0,284
11110537,관악02,06,[06] 10:51,20_건설환경종합연구소,20,205,건설환경종합연구소,서울70사8904,10:51,2019-09-02 10:51,,0,284
11110537,관악02,06,[06] 10:51,21_제2공학관,21,206,제2공학관,서울70사8904,10:51,2019-09-02 10:51,2019-09-02 11:20,6,290
11110537,관악02,06,[06] 10:51,22_유회진학술정보관.제1공학관,22,207,유회진학술정보관.제1공학관,서울70사8904,10:51,2019-09-02 10:51,2019-09-02 11:32,1,291
11110537,관악02,06,[06] 10:51,23_유전공학연구소.반도체공동연구소,23,208,유전공학연구소.반도체공동연구소,서울70사8904,10:51,2019-09-02 10:51,,0,291
11110537,관악02,06,[06] 10:51,24_교수회관입구,24,209,교수회관입구,서울70사8904,10:51,2019-09-02 10:51,,0,291
11110537,관악02,06,[06] 10:51,25_관악사삼거리,25,210,관악사삼거리,서울70사8904,10:51,2019-09-02 10:51,,0,291
11110537,관악02,06,[06] 10:51,26_대학원생활관,26,211,대학원생활관,서울70사8904,10:51,2019-09-02 10:51,,0,291
11110537,관악02,06,[06] 10:51,27_노천강당,27,212,노천강당,서울70사8904,10:51,2019-09-02 10:51,2019-09-02 11:13,7,298
11110537,관악02,06,[06] 10:51,28_학부생활관,28,213,학부생활관,서울70사8904,10:51,2019-09-02 10:51,,0,298
11110537,관악02,06,[06] 10:51,29_BK국제관,29,214,BK국제관,서울70사8904,10:51,2019-09-02 10:51,,0,298
11110537,관악02,06,[06] 10:51,30_가족생활동,30,215,가족생활동,서울70사8904,10:51,2019-09-02 10:51,,0,298
11110537,관악02,06,[06] 10:51,31_호암교수회관,31,216,호암교수회관,서울70사8904,10:51,2019-09-02 10:51,,0,298
11110537,관악02,06,[06] 10:51,32_인헌아파트,32,217,인헌아파트,서울70사8904,10:51,2019-09-02 10:51,,0,298
11110537,관악02,06,[06] 10:51,33_서울과학전시관,33,218,서울과학전시관,서울70사8904,10:51,2019-09-02 10:51,,0,298
11110537,관악02,06,[06] 10:51,34_낙성대공원.관악복합평생교육센터,34,219,낙성대공원.관악복합평생교육센터,서울70사8904,10:51,2019-09-02 10:51,,0,298
11110537,관악02,06,[06] 10:51,35_낙성대현대아파트,35,220,낙성대현대아파트,서울70사8904,10:51,2019-09-02 10:51,,0,298
11110537,관악02,06,[06] 10:51,36_인헌초등학교,36,221,인헌초등학교,서울70사8904,10:51,2019-09-02 10:51,,0,298
11110537,관악02,06,[06] 10:51,37_낙성대입구,37,222,낙성대입구,서울70사8904,10:51,2019-09-02 10:51,2019-09-02 11:52,5,303
11110537,관악02,07,[07] 11:54,01_낙성대역,01,223,낙성대역,서울70사8904,11:54,2019-09-02 11:54,2019-09-02 11:54,14,317
11110537,관악02,07,[07] 11:54,02_낙성대입구,02,224,낙성대입구,서울70사8904,11:54,2019-09-02 11:54,,0,317
11110537,관악02,07,[07] 11:54,03_인헌초등학교,03,225,인헌초등학교,서울70사8904,11:54,2019-09-02 11:54,,0,317
11110537,관악02,07,[07] 11:54,04_낙성대현대아파트,04,226,낙성대현대아파트,서울70사8904,11:54,2019-09-02 11:54,,0,317
11110537,관악02,07,[07] 11:54,05_낙성대공원.관악복합평생교육센터,05,227,낙성대공원.관악복합평생교육센터,서울70사8904,11:54,2019-09-02 11:54,,0,317
11110537,관악02,07,[07] 11:54,06_서울과학전시관,06,228,서울과학전시관,서울70사8904,11:54,2019-09-02 11:54,,0,317
11110537,관악02,07,[07] 11:54,07_호암교수회관,07,229,호암교수회관,서울70사8904,11:54,2019-09-02 11:54,2019-09-02 12:07,3,320
11110537,관악02,07,[07] 11:54,08_인헌아파트,08,230,인헌아파트,서울70사8904,11:54,2019-09-02 11:54,,0,320
11110537,관악02,07,[07] 11:54,09_교수아파트,09,231,교수아파트,서울70사8904,11:54,2019-09-02 11:54,,0,320
11110537,관악02,07,[07] 11:54,10_가족생활동,10,232,가족생활동,서울70사8904,11:54,2019-09-02 11:54,,0,320
11110537,관악02,07,[07] 11:54,11_서울대후문.연구공원,11,233,서울대후문.연구공원,서울70사8904,11:54,2019-09-02 11:54,,0,320
11110537,관악02,07,[07] 11:54,12_학부생활관,12,234,학부생활관,서울70사8904,11:54,2019-09-02 11:54,2019-09-02 12:11,2,322
11110537,관악02,07,[07] 11:54,13_대학원생활관,13,235,대학원생활관,서울70사8904,11:54,2019-09-02 11:54,2019-09-02 12:12,2,324
11110537,관악02,07,[07] 11:54,14_기숙사삼거리,14,236,기숙사삼거리,서울70사8904,11:54,2019-09-02 11:54,2019-09-02 12:13,16,340
11110537,관악02,07,[07] 11:54,15_공동기기원,15,237,공동기기원,서울70사8904,11:54,2019-09-02 11:54,2019-09-02 12:16,2,342
11110537,관악02,07,[07] 11:54,16_유전공학연구소.반도체공동연구소,16,238,유전공학연구소.반도체공동연구소,서울70사8904,11:54,2019-09-02 11:54,2019-09-02 12:18,2,344
11110537,관악02,07,[07] 11:54,17_에너지자원연구소,17,239,에너지자원연구소,서울70사8904,11:54,2019-09-02 11:54,,0,344
11110537,관악02,07,[07] 11:54,18_신소재연구소,18,240,신소재연구소,서울70사8904,11:54,2019-09-02 11:54,,0,344
11110537,관악02,07,[07] 11:54,19_제2파워플랜트,19,241,제2파워플랜트,서울70사8904,11:54,2019-09-02 11:54,,0,344
11110537,관악02,07,[07] 11:54,20_건설환경종합연구소,20,242,건설환경종합연구소,서울70사8904,11:54,2019-09-02 11:54,,0,344
11110537,관악02,07,[07] 11:54,21_제2공학관,21,243,제2공학관,서울70사8904,11:54,2019-09-02 11:54,2019-09-02 12:21,3,347
11110537,관악02,07,[07] 11:54,22_유회진학술정보관.제1공학관,22,244,유회진학술정보관.제1공학관,서울70사8904,11:54,2019-09-02 11:54,,0,347
11110537,관악02,07,[07] 11:54,23_유전공학연구소.반도체공동연구소,23,245,유전공학연구소.반도체공동연구소,서울70사8904,11:54,2019-09-02 11:54,,0,347
11110537,관악02,07,[07] 11:54,24_교수회관입구,24,246,교수회관입구,서울70사8904,11:54,2019-09-02 11:54,,0,347
11110537,관악02,07,[07] 11:54,25_관악사삼거리,25,247,관악사삼거리,서울70사8904,11:54,2019-09-02 11:54,,0,347
11110537,관악02,07,[07] 11:54,26_대학원생활관,26,248,대학원생활관,서울70사8904,11:54,2019-09-02 11:54,,0,347
11110537,관악02,07,[07] 11:54,27_노천강당,27,249,노천강당,서울70사8904,11:54,2019-09-02 11:54,2019-09-02 12:14,10,357
11110537,관악02,07,[07] 11:54,28_학부생활관,28,250,학부생활관,서울70사8904,11:54,2019-09-02 11:54,2019-09-02 12:40,2,359
11110537,관악02,07,[07] 11:54,29_BK국제관,29,251,BK국제관,서울70사8904,11:54,2019-09-02 11:54,,0,359
11110537,관악02,07,[07] 11:54,30_가족생활동,30,252,가족생활동,서울70사8904,11:54,2019-09-02 11:54,,0,359
11110537,관악02,07,[07] 11:54,31_호암교수회관,31,253,호암교수회관,서울70사8904,11:54,2019-09-02 11:54,2019-09-02 12:42,1,360
11110537,관악02,07,[07] 11:54,32_인헌아파트,32,254,인헌아파트,서울70사8904,11:54,2019-09-02 11:54,,0,360
11110537,관악02,07,[07] 11:54,33_서울과학전시관,33,255,서울과학전시관,서울70사8904,11:54,2019-09-02 11:54,,0,360
11110537,관악02,07,[07] 11:54,34_낙성대공원.관악복합평생교육센터,34,256,낙성대공원.관악복합평생교육센터,서울70사8904,11:54,2019-09-02 11:54,2019-09-02 12:45,1,361
11110537,관악02,07,[07] 11:54,35_낙성대현대아파트,35,257,낙성대현대아파트,서울70사8904,11:54,2019-09-02 11:54,,0,361
11110537,관악02,07,[07] 11:54,36_인헌초등학교,36,258,인헌초등학교,서울70사8904,11:54,2019-09-02 11:54,2019-09-02 12:46,1,362
11110537,관악02,07,[07] 11:54,37_낙성대입구,37,259,낙성대입구,서울70사8904,11:54,2019-09-02 11:54,2019-09-02 12:46,4,366
11110537,관악02,08,[08] 12:48,01_낙성대역,01,260,낙성대역,서울70사8904,12:48,2019-09-02 12:48,2019-09-02 12:48,10,376
11110537,관악02,08,[08] 12:48,02_낙성대입구,02,261,낙성대입구,서울70사8904,12:48,2019-09-02 12:48,,0,376
11110537,관악02,08,[08] 12:48,03_인헌초등학교,03,262,인헌초등학교,서울70사8904,12:48,2019-09-02 12:48,2019-09-02 12:58,1,377
11110537,관악02,08,[08] 12:48,04_낙성대현대아파트,04,263,낙성대현대아파트,서울70사8904,12:48,2019-09-02 12:48,2019-09-02 12:59,1,378
11110537,관악02,08,[08] 12:48,05_낙성대공원.관악복합평생교육센터,05,264,낙성대공원.관악복합평생교육센터,서울70사8904,12:48,2019-09-02 12:48,,0,378
11110537,관악02,08,[08] 12:48,06_서울과학전시관,06,265,서울과학전시관,서울70사8904,12:48,2019-09-02 12:48,,0,378
11110537,관악02,08,[08] 12:48,07_호암교수회관,07,266,호암교수회관,서울70사8904,12:48,2019-09-02 12:48,,0,378
11110537,관악02,08,[08] 12:48,08_인헌아파트,08,267,인헌아파트,서울70사8904,12:48,2019-09-02 12:48,,0,378
11110537,관악02,08,[08] 12:48,09_교수아파트,09,268,교수아파트,서울70사8904,12:48,2019-09-02 12:48,,0,378
11110537,관악02,08,[08] 12:48,10_가족생활동,10,269,가족생활동,서울70사8904,12:48,2019-09-02 12:48,2019-09-02 13:04,4,382
11110537,관악02,08,[08] 12:48,11_서울대후문.연구공원,11,270,서울대후문.연구공원,서울70사8904,12:48,2019-09-02 12:48,2019-09-02 13:05,4,386
11110537,관악02,08,[08] 12:48,12_학부생활관,12,271,학부생활관,서울70사8904,12:48,2019-09-02 12:48,2019-09-02 13:06,1,387
11110537,관악02,08,[08] 12:48,13_대학원생활관,13,272,대학원생활관,서울70사8904,12:48,2019-09-02 12:48,2019-09-02 13:06,6,393
11110537,관악02,08,[08] 12:48,14_기숙사삼거리,14,273,기숙사삼거리,서울70사8904,12:48,2019-09-02 12:48,2019-09-02 13:07,4,397
11110537,관악02,08,[08] 12:48,15_공동기기원,15,274,공동기기원,서울70사8904,12:48,2019-09-02 12:48,2019-09-02 13:10,1,398
11110537,관악02,08,[08] 12:48,16_유전공학연구소.반도체공동연구소,16,275,유전공학연구소.반도체공동연구소,서울70사8904,12:48,2019-09-02 12:48,2019-09-02 13:11,1,399
11110537,관악02,08,[08] 12:48,17_에너지자원연구소,17,276,에너지자원연구소,서울70사8904,12:48,2019-09-02 12:48,,0,399
11110537,관악02,08,[08] 12:48,18_신소재연구소,18,277,신소재연구소,서울70사8904,12:48,2019-09-02 12:48,2019-09-02 13:12,1,400
11110537,관악02,08,[08] 12:48,19_제2파워플랜트,19,278,제2파워플랜트,서울70사8904,12:48,2019-09-02 12:48,,0,400
11110537,관악02,08,[08] 12:48,20_건설환경종합연구소,20,279,건설환경종합연구소,서울70사8904,12:48,2019-09-02 12:48,,0,400
11110537,관악02,08,[08] 12:48,21_제2공학관,21,280,제2공학관,서울70사8904,12:48,2019-09-02 12:48,2019-09-02 13:15,1,401
11110537,관악02,08,[08] 12:48,22_유회진학술정보관.제1공학관,22,281,유회진학술정보관.제1공학관,서울70사8904,12:48,2019-09-02 12:48,,0,401
11110537,관악02,08,[08] 12:48,23_유전공학연구소.반도체공동연구소,23,282,유전공학연구소.반도체공동연구소,서울70사8904,12:48,2019-09-02 12:48,,0,401
11110537,관악02,08,[08] 12:48,24_교수회관입구,24,283,교수회관입구,서울70사8904,12:48,2019-09-02 12:48,,0,401
11110537,관악02,08,[08] 12:48,25_관악사삼거리,25,284,관악사삼거리,서울70사8904,12:48,2019-09-02 12:48,,0,401
11110537,관악02,08,[08] 12:48,26_대학원생활관,26,285,대학원생활관,서울70사8904,12:48,2019-09-02 12:48,,0,401
11110537,관악02,08,[08] 12:48,27_노천강당,27,286,노천강당,서울70사8904,12:48,2019-09-02 12:48,2019-09-02 13:08,5,406
11110537,관악02,08,[08] 12:48,28_학부생활관,28,287,학부생활관,서울70사8904,12:48,2019-09-02 12:48,,0,406
11110537,관악02,08,[08] 12:48,29_BK국제관,29,288,BK국제관,서울70사8904,12:48,2019-09-02 12:48,,0,406
11110537,관악02,08,[08] 12:48,30_가족생활동,30,289,가족생활동,서울70사8904,12:48,2019-09-02 12:48,,0,406
11110537,관악02,08,[08] 12:48,31_호암교수회관,31,290,호암교수회관,서울70사8904,12:48,2019-09-02 12:48,,0,406
11110537,관악02,08,[08] 12:48,32_인헌아파트,32,291,인헌아파트,서울70사8904,12:48,2019-09-02 12:48,2019-09-02 14:04,3,409
11110537,관악02,08,[08] 12:48,33_서울과학전시관,33,292,서울과학전시관,서울70사8904,12:48,2019-09-02 12:48,,0,409
11110537,관악02,08,[08] 12:48,34_낙성대공원.관악복합평생교육센터,34,293,낙성대공원.관악복합평생교육센터,서울70사8904,12:48,2019-09-02 12:48,,0,409
11110537,관악02,08,[08] 12:48,35_낙성대현대아파트,35,294,낙성대현대아파트,서울70사8904,12:48,2019-09-02 12:48,,0,409
11110537,관악02,08,[08] 12:48,36_인헌초등학교,36,295,인헌초등학교,서울70사8904,12:48,2019-09-02 12:48,2019-09-02 14:08,1,410
11110537,관악02,08,[08] 12:48,37_낙성대입구,37,296,낙성대입구,서울70사8904,12:48,2019-09-02 12:48,2019-09-02 14:08,7,417
11110537,관악02,09,[09] 14:09,01_낙성대역,01,297,낙성대역,서울70사8904,14:09,2019-09-02 14:09,2019-09-02 14:09,7,424
11110537,관악02,09,[09] 14:09,02_낙성대입구,02,298,낙성대입구,서울70사8904,14:09,2019-09-02 14:09,,0,424
11110537,관악02,09,[09] 14:09,03_인헌초등학교,03,299,인헌초등학교,서울70사8904,14:09,2019-09-02 14:09,,0,424
11110537,관악02,09,[09] 14:09,04_낙성대현대아파트,04,300,낙성대현대아파트,서울70사8904,14:09,2019-09-02 14:09,,0,424
11110537,관악02,09,[09] 14:09,05_낙성대공원.관악복합평생교육센터,05,301,낙성대공원.관악복합평생교육센터,서울70사8904,14:09,2019-09-02 14:09,,0,424
11110537,관악02,09,[09] 14:09,06_서울과학전시관,06,302,서울과학전시관,서울70사8904,14:09,2019-09-02 14:09,,0,424
11110537,관악02,09,[09] 14:09,07_호암교수회관,07,303,호암교수회관,서울70사8904,14:09,2019-09-02 14:09,2019-09-02 14:24,2,426
11110537,관악02,09,[09] 14:09,08_인헌아파트,08,304,인헌아파트,서울70사8904,14:09,2019-09-02 14:09,,0,426
11110537,관악02,09,[09] 14:09,09_교수아파트,09,305,교수아파트,서울70사8904,14:09,2019-09-02 14:09,,0,426
11110537,관악02,09,[09] 14:09,10_가족생활동,10,306,가족생활동,서울70사8904,14:09,2019-09-02 14:09,,0,426
11110537,관악02,09,[09] 14:09,11_서울대후문.연구공원,11,307,서울대후문.연구공원,서울70사8904,14:09,2019-09-02 14:09,2019-09-02 14:27,2,428
11110537,관악02,09,[09] 14:09,12_학부생활관,12,308,학부생활관,서울70사8904,14:09,2019-09-02 14:09,2019-09-02 14:28,2,430
11110537,관악02,09,[09] 14:09,13_대학원생활관,13,309,대학원생활관,서울70사8904,14:09,2019-09-02 14:09,2019-09-02 14:29,4,434
11110537,관악02,09,[09] 14:09,14_기숙사삼거리,14,310,기숙사삼거리,서울70사8904,14:09,2019-09-02 14:09,2019-09-02 14:30,3,437
11110537,관악02,09,[09] 14:09,15_공동기기원,15,311,공동기기원,서울70사8904,14:09,2019-09-02 14:09,2019-09-02 14:33,1,438
11110537,관악02,09,[09] 14:09,16_유전공학연구소.반도체공동연구소,16,312,유전공학연구소.반도체공동연구소,서울70사8904,14:09,2019-09-02 14:09,,0,438
11110537,관악02,09,[09] 14:09,17_에너지자원연구소,17,313,에너지자원연구소,서울70사8904,14:09,2019-09-02 14:09,,0,438
11110537,관악02,09,[09] 14:09,18_신소재연구소,18,314,신소재연구소,서울70사8904,14:09,2019-09-02 14:09,,0,438
11110537,관악02,09,[09] 14:09,19_제2파워플랜트,19,315,제2파워플랜트,서울70사8904,14:09,2019-09-02 14:09,,0,438
11110537,관악02,09,[09] 14:09,20_건설환경종합연구소,20,316,건설환경종합연구소,서울70사8904,14:09,2019-09-02 14:09,,0,438
11110537,관악02,09,[09] 14:09,21_제2공학관,21,317,제2공학관,서울70사8904,14:09,2019-09-02 14:09,2019-09-02 14:38,2,440
11110537,관악02,09,[09] 14:09,22_유회진학술정보관.제1공학관,22,318,유회진학술정보관.제1공학관,서울70사8904,14:09,2019-09-02 14:09,,0,440
11110537,관악02,09,[09] 14:09,23_유전공학연구소.반도체공동연구소,23,319,유전공학연구소.반도체공동연구소,서울70사8904,14:09,2019-09-02 14:09,,0,440
11110537,관악02,09,[09] 14:09,24_교수회관입구,24,320,교수회관입구,서울70사8904,14:09,2019-09-02 14:09,,0,440
11110537,관악02,09,[09] 14:09,25_관악사삼거리,25,321,관악사삼거리,서울70사8904,14:09,2019-09-02 14:09,,0,440
11110537,관악02,09,[09] 14:09,26_대학원생활관,26,322,대학원생활관,서울70사8904,14:09,2019-09-02 14:09,2019-09-02 14:52,1,441
11110537,관악02,09,[09] 14:09,27_노천강당,27,323,노천강당,서울70사8904,14:09,2019-09-02 14:09,2019-09-02 14:31,5,446
11110537,관악02,09,[09] 14:09,28_학부생활관,28,324,학부생활관,서울70사8904,14:09,2019-09-02 14:09,,0,446
11110537,관악02,09,[09] 14:09,29_BK국제관,29,325,BK국제관,서울70사8904,14:09,2019-09-02 14:09,2019-09-02 14:53,6,452
11110537,관악02,09,[09] 14:09,30_가족생활동,30,326,가족생활동,서울70사8904,14:09,2019-09-02 14:09,,0,452
11110537,관악02,09,[09] 14:09,31_호암교수회관,31,327,호암교수회관,서울70사8904,14:09,2019-09-02 14:09,2019-09-02 14:56,2,454
11110537,관악02,09,[09] 14:09,32_인헌아파트,32,328,인헌아파트,서울70사8904,14:09,2019-09-02 14:09,,0,454
11110537,관악02,09,[09] 14:09,33_서울과학전시관,33,329,서울과학전시관,서울70사8904,14:09,2019-09-02 14:09,,0,454
11110537,관악02,09,[09] 14:09,34_낙성대공원.관악복합평생교육센터,34,330,낙성대공원.관악복합평생교육센터,서울70사8904,14:09,2019-09-02 14:09,,0,454
11110537,관악02,09,[09] 14:09,35_낙성대현대아파트,35,331,낙성대현대아파트,서울70사8904,14:09,2019-09-02 14:09,2019-09-02 14:59,1,455
11110537,관악02,09,[09] 14:09,36_인헌초등학교,36,332,인헌초등학교,서울70사8904,14:09,2019-09-02 14:09,2019-09-02 15:00,4,459
11110537,관악02,09,[09] 14:09,37_낙성대입구,37,333,낙성대입구,서울70사8904,14:09,2019-09-02 14:09,2019-09-02 15:01,5,464
11110537,관악02,10,[10] 15:03,01_낙성대역,01,334,낙성대역,서울70사8904,15:03,2019-09-02 15:03,2019-09-02 15:03,35,499
11110537,관악02,10,[10] 15:03,02_낙성대입구,02,335,낙성대입구,서울70사8904,15:03,2019-09-02 15:03,,0,499
11110537,관악02,10,[10] 15:03,03_인헌초등학교,03,336,인헌초등학교,서울70사8904,15:03,2019-09-02 15:03,,0,499
11110537,관악02,10,[10] 15:03,04_낙성대현대아파트,04,337,낙성대현대아파트,서울70사8904,15:03,2019-09-02 15:03,,0,499
11110537,관악02,10,[10] 15:03,05_낙성대공원.관악복합평생교육센터,05,338,낙성대공원.관악복합평생교육센터,서울70사8904,15:03,2019-09-02 15:03,,0,499
11110537,관악02,10,[10] 15:03,06_서울과학전시관,06,339,서울과학전시관,서울70사8904,15:03,2019-09-02 15:03,,0,499
11110537,관악02,10,[10] 15:03,07_호암교수회관,07,340,호암교수회관,서울70사8904,15:03,2019-09-02 15:03,2019-09-02 15:13,1,500
11110537,관악02,10,[10] 15:03,08_인헌아파트,08,341,인헌아파트,서울70사8904,15:03,2019-09-02 15:03,,0,500
11110537,관악02,10,[10] 15:03,09_교수아파트,09,342,교수아파트,서울70사8904,15:03,2019-09-02 15:03,,0,500
11110537,관악02,10,[10] 15:03,10_가족생활동,10,343,가족생활동,서울70사8904,15:03,2019-09-02 15:03,2019-09-02 15:15,1,501
11110537,관악02,10,[10] 15:03,11_서울대후문.연구공원,11,344,서울대후문.연구공원,서울70사8904,15:03,2019-09-02 15:03,,0,501
11110537,관악02,10,[10] 15:03,12_학부생활관,12,345,학부생활관,서울70사8904,15:03,2019-09-02 15:03,,0,501
11110537,관악02,10,[10] 15:03,13_대학원생활관,13,346,대학원생활관,서울70사8904,15:03,2019-09-02 15:03,2019-09-02 15:17,2,503
11110537,관악02,10,[10] 15:03,14_기숙사삼거리,14,347,기숙사삼거리,서울70사8904,15:03,2019-09-02 15:03,2019-09-02 15:17,3,506
11110537,관악02,10,[10] 15:03,15_공동기기원,15,348,공동기기원,서울70사8904,15:03,2019-09-02 15:03,,0,506
11110537,관악02,10,[10] 15:03,16_유전공학연구소.반도체공동연구소,16,349,유전공학연구소.반도체공동연구소,서울70사8904,15:03,2019-09-02 15:03,,0,506
11110537,관악02,10,[10] 15:03,17_에너지자원연구소,17,350,에너지자원연구소,서울70사8904,15:03,2019-09-02 15:03,,0,506
11110537,관악02,10,[10] 15:03,18_신소재연구소,18,351,신소재연구소,서울70사8904,15:03,2019-09-02 15:03,,0,506
11110537,관악02,10,[10] 15:03,19_제2파워플랜트,19,352,제2파워플랜트,서울70사8904,15:03,2019-09-02 15:03,,0,506
11110537,관악02,10,[10] 15:03,20_건설환경종합연구소,20,353,건설환경종합연구소,서울70사8904,15:03,2019-09-02 15:03,,0,506
11110537,관악02,10,[10] 15:03,21_제2공학관,21,354,제2공학관,서울70사8904,15:03,2019-09-02 15:03,2019-09-02 15:26,3,509
11110537,관악02,10,[10] 15:03,22_유회진학술정보관.제1공학관,22,355,유회진학술정보관.제1공학관,서울70사8904,15:03,2019-09-02 15:03,,0,509
11110537,관악02,10,[10] 15:03,23_유전공학연구소.반도체공동연구소,23,356,유전공학연구소.반도체공동연구소,서울70사8904,15:03,2019-09-02 15:03,,0,509
11110537,관악02,10,[10] 15:03,24_교수회관입구,24,357,교수회관입구,서울70사8904,15:03,2019-09-02 15:03,,0,509
11110537,관악02,10,[10] 15:03,25_관악사삼거리,25,358,관악사삼거리,서울70사8904,15:03,2019-09-02 15:03,,0,509
11110537,관악02,10,[10] 15:03,26_대학원생활관,26,359,대학원생활관,서울70사8904,15:03,2019-09-02 15:03,,0,509
11110537,관악02,10,[10] 15:03,27_노천강당,27,360,노천강당,서울70사8904,15:03,2019-09-02 15:03,2019-09-02 15:19,2,511
11110537,관악02,10,[10] 15:03,28_학부생활관,28,361,학부생활관,서울70사8904,15:03,2019-09-02 15:03,2019-09-02 15:47,1,512
11110537,관악02,10,[10] 15:03,29_BK국제관,29,362,BK국제관,서울70사8904,15:03,2019-09-02 15:03,,0,512
11110537,관악02,10,[10] 15:03,30_가족생활동,30,363,가족생활동,서울70사8904,15:03,2019-09-02 15:03,,0,512
11110537,관악02,10,[10] 15:03,31_호암교수회관,31,364,호암교수회관,서울70사8904,15:03,2019-09-02 15:03,,0,512
11110537,관악02,10,[10] 15:03,32_인헌아파트,32,365,인헌아파트,서울70사8904,15:03,2019-09-02 15:03,,0,512
11110537,관악02,10,[10] 15:03,33_서울과학전시관,33,366,서울과학전시관,서울70사8904,15:03,2019-09-02 15:03,,0,512
11110537,관악02,10,[10] 15:03,34_낙성대공원.관악복합평생교육센터,34,367,낙성대공원.관악복합평생교육센터,서울70사8904,15:03,2019-09-02 15:03,2019-09-02 15:51,1,513
11110537,관악02,10,[10] 15:03,35_낙성대현대아파트,35,368,낙성대현대아파트,서울70사8904,15:03,2019-09-02 15:03,2019-09-02 15:52,1,514
11110537,관악02,10,[10] 15:03,36_인헌초등학교,36,369,인헌초등학교,서울70사8904,15:03,2019-09-02 15:03,,0,514
11110537,관악02,10,[10] 15:03,37_낙성대입구,37,370,낙성대입구,서울70사8904,15:03,2019-09-02 15:03,,0,514
11110537,관악02,11,[11] 16:07,01_낙성대역,01,371,낙성대역,서울70사8904,16:07,2019-09-02 16:07,,0,514
11110537,관악02,11,[11] 16:07,02_낙성대입구,02,372,낙성대입구,서울70사8904,16:07,2019-09-02 16:07,,0,514
11110537,관악02,11,[11] 16:07,03_인헌초등학교,03,373,인헌초등학교,서울70사8904,16:07,2019-09-02 16:07,,0,514
11110537,관악02,11,[11] 16:07,04_낙성대현대아파트,04,374,낙성대현대아파트,서울70사8904,16:07,2019-09-02 16:07,2019-09-02 16:07,1,515
11110537,관악02,11,[11] 16:07,05_낙성대공원.관악복합평생교육센터,05,375,낙성대공원.관악복합평생교육센터,서울70사8904,16:07,2019-09-02 16:07,,0,515
11110537,관악02,11,[11] 16:07,06_서울과학전시관,06,376,서울과학전시관,서울70사8904,16:07,2019-09-02 16:07,2019-09-02 16:08,2,517
11110537,관악02,11,[11] 16:07,07_호암교수회관,07,377,호암교수회관,서울70사8904,16:07,2019-09-02 16:07,,0,517
11110537,관악02,11,[11] 16:07,08_인헌아파트,08,378,인헌아파트,서울70사8904,16:07,2019-09-02 16:07,,0,517
11110537,관악02,11,[11] 16:07,09_교수아파트,09,379,교수아파트,서울70사8904,16:07,2019-09-02 16:07,,0,517
11110537,관악02,11,[11] 16:07,10_가족생활동,10,380,가족생활동,서울70사8904,16:07,2019-09-02 16:07,2019-09-02 16:11,1,518
11110537,관악02,11,[11] 16:07,11_서울대후문.연구공원,11,381,서울대후문.연구공원,서울70사8904,16:07,2019-09-02 16:07,2019-09-02 16:12,2,520
11110537,관악02,11,[11] 16:07,12_학부생활관,12,382,학부생활관,서울70사8904,16:07,2019-09-02 16:07,2019-09-02 16:13,3,523
11110537,관악02,11,[11] 16:07,13_대학원생활관,13,383,대학원생활관,서울70사8904,16:07,2019-09-02 16:07,2019-09-02 16:14,1,524
